1c67d4bfd4a6685ce8fabe30bfe0d018f0b7d191	ambiguous	no-clear-direction	owner references: hold instance during Graph teardown via patch node (#203)
1db7f6a8e6c44a3ae5a82284d4f87b1f6fd5e688	ambiguous	no-clear-direction	Detect RGD resource cycles at compile time via pre-compilation (#204)
a6058354aa1753a2159d5e92b6a0abdc83e8410d	ambiguous	no-clear-direction	fix: Path 2 self-refresh must re-stamp __ready in scope (#200)
f79469f3c46ea8f7dbd16d4a98a21718dc7093b4	ambiguous	no-clear-direction	support externalRef in RGD stdlib: translate to ref/watch nodes (#202)
5c575bfa8b66ab0cc9562447fff8cce3d30c4bb7	ambiguous	no-clear-direction	fix forEach hash carry-forward double-prefix (#201)
f17225c1952cc08df68dc43b1af89137ca4f9d15	simple	verb:remove	remove kro.run/apply annotation: force-apply driven solely by node.lifecycle.apply (#194)
85a77bc7fca50fe58d60378d2cc54c8b54900bcc	ambiguous	no-clear-direction	compilation: dynamic GVK type resolution and CRD update detection (#199)
ffb687c5cd1db271627f821cf8dd2c3fe94302f0	ambiguous	no-clear-direction	fix: extract finalization into explicit state machine (#198)
c62b9ba977f75661bfb791e1a80948c2b89eefc3	simple	phrase:reconcile-against	compilation: reconcile implementation against design (#197)
58dd9a55b57593e18de68ec28b02651a5a19e2bf	ambiguous	no-clear-direction	compilation: type cache, structural caching, recursive validation, dynamic GVK detection (#190)
6d3686c8c47a7bb4a6e6b6640ce5b2ffd860b14f	complex	verb:add	design: add 004-compilation, separate compilation from reconciliation (#195)
d6cbc54ac7c359ec680d602d5acdfd07644706af	ambiguous	no-clear-direction	fix: cache canonical Kind in WatchManager to fix wrong-case resource keys in prune/delete (#196)
e480f78eb48c74342f325ccfe81be4845745e22b	simple	phrase:delete-redundant	testing: delete redundant unit tests covered by e2e suite (#191)
ff33a4a535a8a7caaddd150a7dec0cfbc318d557	ambiguous	no-clear-direction	fix: forEach context-aware hashing, remove volatile metadata copy (#188)
2badac078571616d2ca73fafde3a218e634d5521	ambiguous	no-clear-direction	testing: deflake crash recovery and histogram metrics tests (#193)
22681e7b0662041495ea37cae172a4321038996a	ambiguous	no-clear-direction	forEach O(changed) incremental diff: cache per-item hashes, annotate dispatch with changed items (#192)
3376810ed3028421571845fd1de194c1db178923	simple	verb:unify	simplicity+performance: encapsulate Watch merge, unify hash paths, document GET bound (#186)
7a4c588792b8bdb7ef4e0664cee20bb03d4243bf	simple	phrase:delete-redundant	testing: delete tautology unit tests, add e2e coverage for design gaps (#187)
8a6e2e906e13dea8802ff5d84d855e2f4d76ba93	simple	prefix:simplicity	simplicity: remove dead state, eliminate shadowing, add NodeState sync guard, replace ForEach map with typed binding (#185)
be88c4faa89fe3b3b144b425748ee74a3fade846	complex	verb:add	add validation compat: expression validation, kind pattern, empty resources (#184)
3bcbe929d02008f0780e6909f50b01d0c362a88a	ambiguous	no-clear-direction	correctness: propagation trigger on self-state refresh + cycle error format (#182)
47a48d906f6bf1d1990366ae763620ea687921ab	ambiguous	no-clear-direction	testing: .updated() integration tests for forEach stamping and propagateWhen gating (#183)
94695c891423cd092cb0b432cb4f144a32a14562	complex	verb:implement	implement .updated() CEL function for forEach rollout gating (#181)
05f3bd6def0796991244a469dc1a8512cc079371	simple	verb:consolidate	consolidate integration tests under experimental/test/ (#180)
8695db191370bd53c94af8341716c1660c2920e7	simple	verb:remove	remove redundant unit tests covered by e2e, add table-driven compilation validation e2e test (#179)
6bcd57cb5070a4e570b0becceed63a442fea7cab	ambiguous	no-clear-direction	testing: per-item propagateWhen edge case coverage (#178)
4a0aae87596a58f141ac114806df1a8c5aadc47e	complex	verb:implement	implement propagateWhen and readyWhen on Kind spec (#174)
311e0a511dab259d1b47bdd7fb0df77e0992ea56	ambiguous	no-clear-direction	correctness: per-item propagateWhen in forEach (#176)
59c675f8ab06cbcfdba510fdbf857a7b4a42baef	ambiguous	no-clear-direction	promote unit tests to e2e: enable metrics endpoint, add metrics contract tests, replace internal-API tests with status condition assertions (#177)
606eb2f259d19d1dda4127fecb6eb4eba1e553b5	ambiguous	no-clear-direction	compat: definition-time validation for RGD Inactive state handling (#175)
f8dff1c6313af179a729611f700ba56254421688	ambiguous	no-clear-direction	parallelize presubmit: run all test packages in one go test invocation (#173)
fbd29c888b58bb65308c95652faa89cbe0e64615	simple	prefix:simplicity	simplicity: replace stale Own/Contribute terminology with template/patch (#172)
fa35bf69e2315e58dbbbdba90448189ddf0dcf77	simple	prefix:simplicity	simplicity: unify duplicated patterns, fix naming collisions (#170)
9c3140e02ed42cc9ad99d6b89f306d3ecb6b4ca0	ambiguous	no-clear-direction	testing: WatchCoordinator e2e tests — oldLabels routing, multi-graph, stale cleanup, abort recovery, bad ref (#167)
42e8459dad9c3d5af834c91e84b6480c8f5968f1	complex	verb:add	testing: add SystemError fault injection, Error/SystemError prune safety, Ready rollup precedence (#171)
0632b055ed95e84a5a1d4e9c8a2f036b62ad60d9	ambiguous	no-clear-direction	correctness: re-check selector membership on incremental watch updates (#169)
72700d4376a32074997321f207be320a5c59cd04	ambiguous	no-clear-direction	impl: propagateWhen input gate and .dependencies() CEL primitive (#168)
c232173aa5c6dd9e859a8db028626712b0ceafca	ambiguous	no-clear-direction	correctness: propagateWhen is an input gate, not an output gate (#164)
96048c664b1cce9240c8a40767bfdd52f70dc0ed	complex	prefix:perf	performance: 2x faster hashDesiredState — replace json.Marshal with tree-walking hasher (#166)
769299c2d7ba867f0fb52d7a9b275806ed7dd691	ambiguous	no-clear-direction	design: propagation control for forEach and Kind (#165)
5cfb5a1adf55cf1cbbea6b67bf195a673bdab58b	simple	prefix:simplicity	simplicity: deduplicate repeated patterns across controller package (#162)
10a365f6966227df8cb3aed68208134b4303a52d	simple	phrase:reconcile-against	graph-controller: reconcile implementation against designs (#163)
cdc4bb98a1bce325828c530c0d9c6571f18727a9	ambiguous	no-clear-direction	schema-aware CEL: typed resource schemas + runtime value wrapping (#161)
18990794fd42c845a15f16f7bafe9f8b71e5d25b	ambiguous	no-clear-direction	graph-controller: fix forEach multi-variable silent data loss and unchecked type assertions (#160)
a1709a7122ca5475f6d19952b622810bf3da2a69	simple	prefix:simplicity	simplicity: file truthfulness, dead code, naming accuracy (#159)
99a42324afa42d457bab00bbacd2d1a823943130	simple	phrase:align-naming	graph-controller: align code naming to design — template/patch (#158)
6cacd2e4c560c6aa0ad7c0c29d1407f264de7792	ambiguous	no-clear-direction	startup hydration: skip dynamic-GVR nodes via HasDynamicGVR() (#157)
851a8a88a403fc693499448ed386563ff7267471	ambiguous	no-clear-direction	graph-controller: observable startup + health-gated readiness (#156)
05db8294fe71114dd5287d4716530ed74b79b74a	simple	verb:rename	stdlib: rename Kind items, Singleton holder; drop wide ApiVersion column (#155)
ef1a3b64a108d1aa825101228fa4cdf4554abf81	ambiguous	no-clear-direction	designs: reconcile 001/003/004/005 with declared-keyword schema (#153)
70a337befc2d5c998da0382e5edee17481d8a47b	ambiguous	no-clear-direction	stdlib: cluster-scoped Kind, printer columns, instance count; make apply fixes (#152)
6e599925a8cd903ed2ef427470864da6f9245c46	ambiguous	no-clear-direction	explicit-keyword schema for Graph node classification (#150)
5413e3bf8933b74cff1de4c3c7d211e515de6428	ambiguous	no-clear-direction	rgd stdlib: instance GVK labels + force-apply, unlocks instance_conflict compat (#149)
81c5a0388154ce3e9b2069d3ee81dc9f02651478	ambiguous	no-clear-direction	compat suite: incremental workflow + regression-guarded allowlist (#146)
27eadc52f9540131e901f3f9be6b3590e0311a7b	ambiguous	no-clear-direction	test helpers: classification accessor + waiter for Contribute→Own flip work (#147)
57b7a3c3ab6dbf81a7996731518dd704c949c674	ambiguous	no-clear-direction	test: cover four P1/P2 items merged without coverage in #144 (#148)
9f9be633dd1ebd87c6866dd6d6ff6fd9d362f042	ambiguous	no-clear-direction	fix: close ten P1/P2 follow-up items from the P0 Graph controller audit (#144)
d08f3411a70caa79845bf6d86fdce6a86b14d3b7	ambiguous	no-clear-direction	split Reference into parse-time and ResolvedReference post-resolution types (#145)
428ecbd4c0d05c955a754686c8551aac14f336bb	complex	verb:add	add Node.Identity/Payload accessors; migrate reconciler reads (#142)
9ba6e1da4732ed39752fa846fecd3d05e82dc0fb	ambiguous	no-clear-direction	fix: close six P0 correctness gaps in the Graph controller (#136)
60248234390cb001139faf85ce9c41fc88a62bb8	ambiguous	no-clear-direction	route Node reference lookups through a single method (#141)
fe5fea889c8402116e90a2243050886be7893168	ambiguous	no-clear-direction	rgd-compat: make upstream integration tests pass against Graph controller (#137)
9fb11496a2dd9c01fe6692970437fe8196633c1e	simple	verb:rename	rename skeletonApply to releaseApply throughout (#140)
22ab86464dc13a7872c560d1b700f9100162078f	ambiguous	no-clear-direction	change SSA field manager format to <name>.<namespace>.internal.kro.run (#139)
9d3a180b6f34ea2d6da1e25a92ac0a88e646f3b4	simple	verb:polish	polish 003-ownership to match voice of other design docs (#122)
59264fa8b8f88300da54e43542c3cf386e469572	ambiguous	no-clear-direction	test: parallelize stdlib tests to eliminate serial-first tail (#138)
4f81073e20b0e5563e2136db6f7b66c61c10f45e	ambiguous	no-clear-direction	upstream compat test harness: run kro integration tests against Graph controller (#130)
6a9d901a04080466625a860e7a5b407e229d35b2	simple	verb:rename	refactor: rename Singleton node IDs for clarity (#135)
fb4d43e727112ac5ce9e8a8eec432b14022d509f	complex	prefix:feat	feat: Singleton E2E — per-instance self-determination via template expressions (#133)
83ee885e07a3e80654aafa3831d5b94aafa14f93	ambiguous	no-clear-direction	fix: declaration-order-stable topological sort via min-heap Kahn's (#134)
b785120ef391ec27b7f897af45e2d8f305b9f7ce	simple	verb:relocate-merge	Move stdlib integration tests into controller/test suite (#132)
8071f7789014129397c284945003c49814848e39	simple	verb:flatten	fix: flatten graphCaches three-map state machine to single map (#131)
4b5f7a29f119366fafd10b43fb554ca80f896f46	ambiguous	no-clear-direction	fix: declaration-order-preserving topological sort, revision transition race (#127)
7b4b284a4a7d0d5e5d439b33ed5a6e22755792a5	ambiguous	no-clear-direction	stdlib: type nodes/resources, fix convergence re-apply race (#129)
745998fe969ff4ef0ae8b22343d3e2d0b5747d3c	ambiguous	no-clear-direction	stdlib: Decorator as bootstrap primitive, Kind built on Decorator (#126)
9ad427abe0d505aa1c5d7bfb5448e8e8c219898b	ambiguous	no-clear-direction	fix: align L3 graph RGD schema with upstream API (#124)
d07562aeaef86dd1274465140fcef0eccb959405	ambiguous	no-clear-direction	fix: close three design gaps in graph controller (#125)
670e9d6c74c9249f34c6054ac4de751d7747422e	ambiguous	no-clear-direction	fix: converge implementation comments and design docs on reconciliation design (#123)
417e24ae3c0818aab406d89eae3cff00d2feaff7	complex	prefix:feat	feat: compile-time type inference for definition nodes and resource schemas (#119)
0879580fb53037916209fc9f6e73158b5a6f5d6c	ambiguous	no-clear-direction	fix: forEach duplicate key detection and FinalizerSkipped status surfacing (#120)
6ed459f5e4db7ee8c8d15f4c2e661bc0668d0998	ambiguous	no-clear-direction	fix: deflake TestForEachChildIdentityStableUnderReordering (#121)
9b5265029369640d991c1a2a5e46fc6f02d6d879	ambiguous	no-clear-direction	fix: close three design gaps in graph reconciliation (#118)
8d83689fe0cfa77dc72136907077a7d78e4a4460	ambiguous	no-clear-direction	fix: Contribute teardown releases field ownership on both subresources (#116)
f342d3cbbe1e88247a25a157bc5fb427dbf331fa	ambiguous	no-clear-direction	docs: clarify resync respects propagateWhen gate (#117)
3b4c1b1019f641f59374178a20b9b5aeba5e58e0	ambiguous	no-clear-direction	docs: compilation section and unified trigger model in 004 (#113)
facbc84413277ad3e88408978728b3dcecb5de37	complex	verb:add	test: add 8 design doc coverage gap tests (#114)
9a6be371d80412d534c7a4fea19a332493a65d18	ambiguous	no-clear-direction	docs: rewrite 004-graph-execution as 004-graph-reconciliation (#105)
c5dc775009e789078e2c78271fe3fa76cd794216	ambiguous	no-clear-direction	fix: reconciliation findings — spec hash guard, error classification, label parsing, finalizer validation, metrics (#111)
948ad6c7b477d93b9a5900be6c3cf56373b34d8c	ambiguous	no-clear-direction	fix: validate node IDs produce valid DNS-1123 label key prefixes (#109)
e082fe94957da5171eefba139c4f2431e21b6504	ambiguous	no-clear-direction	fix: resolveReference errors silently lost, add 10 integration regression tests (#106)
0bc6537bdb8e79e4dc5d659ce68af41e10ef333a	ambiguous	no-clear-direction	fix: readyWhen expression errors don't gate dependents, forEach error precedence (#104)
bd10b50657f1705c0570805bed2c49636626ef16	simple	prefix:simplicity	simplicity: remove dead parameters, unify reference resolution, remove dead condition (#103)
40a7d6c02c898a5c3fd2206460a0a52a3a801c8f	ambiguous	no-clear-direction	design: document apply-hash annotation persistence (#102)
fa9a7cc6df967cf80bf417ee3718f74ef821a0f5	ambiguous	no-clear-direction	fix: drift timer reset only for dispatched nodes (#100)
e554eab3adf0f9ba34ed0d6cd12bec55d61977ab	simple	prefix:simplicity	simplicity: unify reconcileOwn and reconcileContribute into reconcileApply (#101)
3539ec4ce18c1882e31c150b79f5fe9cb7498a34	simple	prefix:simplicity	simplicity: remove dead code, extract duplicated pattern, fix stale references (#98)
f3c8a0adc9f95d12323f901221aa44285adf913c	simple	verb:remove	fix: remove propagateState first-wins flood fill that violated state precedence (#97)
f5c3dc59545889226f714eb2d6cad421920090c6	complex	prefix:perf	perf: fix cache leak, Kahn's O(V²), add load test and benchmarks (#93)
0b609d0f195346de4c6be9cf2cad7cac489c4e25	ambiguous	no-clear-direction	fix: include propagateWhen state in propagation hash (#95)
49e9f5d951a0b4fda9a048b7224564b812b99a41	simple	phrase:reconcile-against	fix: reconcile correctness gaps against design docs (#92)
6bd7b1ac9627c349e8b343040eedaf1633eaffc1	ambiguous	no-clear-direction	docs: address inline review comments on design docs, rename CircularDependency → DependencyError (#91)
5aa61232843e17b11a1b08f8c606a8f8f217f4fc	simple	prefix:simplicity	simplicity: unify naming, extract readyWhen, remove dead code, inline wrappers (#89)
f3cdd21a25cb0f84ef8f3e80cfd86c1e47d62af4	simple	verb:rename	rename: Compiled condition reasons to compiler error taxonomy (#88)
00b21025bbd8c75a0d98410e0f48475729d47754	simple	verb:rename	rename: Graph condition Accepted → Compiled (#87)
7be57029349a23ae940de7705e5f73a3a861cc21	complex	prefix:feat	feat: field-path extraction from CEL ASTs for evaluation and propagation hashing (#86)
010196799e8b439a3a99869b335bd7d56ab63446	ambiguous	no-clear-direction	refactor: gate-oriented hash naming, three-hash model design doc, delete dead code (#85)
c235c63cc347548aa806aa08f080189168b59a4b	ambiguous	no-clear-direction	fix: deflake all Graph update sites with conflict retry (#84)
5c65e32e34f855e9e7580c085ba5b0af7a88a81f	ambiguous	no-clear-direction	fix: deflake TestResourcePruning with conflict retry (#82)
944f1c7364d0f024349c9640592b649201af23c5	simple	prefix:simplify	simplify: collapse duplicated code, unify abstractions (-221 lines) (#81)
3bc1db51d0cdcfef13950a05a4136ba3dc9469c3	complex	verb:implement	fix: implement drift timer bypass for SSA ownership enforcement (#79)
f85befafa54caea9e32f00cebec44c90b0edda6d	ambiguous	no-clear-direction	fix: collection watch .ready() bug, error classification default, gvrKindFromInformer fallback (#78)
c9f6462fbdcf57a748591cbec2a6b7a92f401a6a	simple	verb:rename	rename references to base verb form: Own, Watch, Contribute, Define (#77)
4f142a5a8a29dd39d2309b3ec26bd285f239e093	ambiguous	no-clear-direction	fix: forEach Contribute/finalizes bugs, add 30 correctness tests (#76)
3287e5d2e6c06f21816459d9fa79bddac133e478	complex	prefix:feat	feat: definition nodes — values in scope without Kubernetes resources (#73)
a93f9619dd9186071c5e9e40dd89cfe7e0cf9077	ambiguous	no-clear-direction	move quality from design doc to project-local skill (#74)
7109985eaf778b0945e7d81899d6f26532c0f89e	ambiguous	no-clear-direction	fix: Pending propagates as Pending, not Blocked; Blocked blocks prune gate (#71)
8e3d532a77104c52858be1ecfa40415aec06f609	ambiguous	no-clear-direction	build: make go test self-resolve envtest assets without Makefile wrapper (#72)
52de51b3ab0a7fbeb477ad16b4304dfc4ec28b3f	ambiguous	no-clear-direction	build: use GOPATH/bin as LOCALBIN to avoid read-only envtest assets in worktrees (#70)
47f8395a3ba136f9439adc6df2d5658d881ce299	ambiguous	no-clear-direction	docs: fix four design inconsistencies in 001 and 004 (#69)
fe0937ce6e9fa1debea480d100c84c63e04dae37	simple	verb:rename	rename: TemplateShape → Reference, role label → reference (#66)
8667ef79ccacaef4331e55289446142afd102457	ambiguous	no-clear-direction	fix: finalization races — premature revision GC and stale CEL cache (#67)
8066a86667641f35f4e91d16840a129c1d5ce861	ambiguous	no-clear-direction	fix: propagateWhen cross-node scope, revision condition lastTransitionTime (#65)
8b5b6508d8070b6d4d5bf076741536caa12cf7f0	complex	prefix:perf	fix: performance reconcile — O(V²)→O(V+E) propagateState, RWMutex, finalization requeue (#64)
714c115568a3ed9561c24bc7ca28cf9d8cbf68d8	complex	verb:add	add experimental/Makefile and krocodile presubmit workflow (#63)
91c3bfca88c62c095e85e0026124c2dd9ff37e2e	ambiguous	no-clear-direction	test: reconcile tests toward design commitments, fix resolveShape bug (#62)
c624baf7b045c3e2f13b9eebf8602362857693a3	ambiguous	no-clear-direction	fix: prune skipped when revision transitions to empty/smaller node set (#61)
89aec1928b59b3dc923cc3043dfef532fe3c3214	ambiguous	no-clear-direction	reconcile implementation toward design documents (#59)
8ac5620223e24accd7e808382694b3c336d11011	complex	verb:add	add drift timer and system error metrics for graph controller (#58)
dc5c12c8c3c54ff5cc12a8cd6e58ad461bf36202	ambiguous	no-clear-direction	test: regression tests for surgical correctness fixes (#57)
922d40250a439d78f5e9256046efa75b4ff698da	ambiguous	no-clear-direction	fix: close silent divergence gaps in hash detection and contribute lifecycle (#56)
f2231a690dc88e99dfc94cfaebd1cad331510555	complex	verb:implement	implement drift timers and trigger-scoped walks per 004-graph-execution design (#55)
7e22393bdbd574231f68a8915946ee8dc2d3028e	complex	verb:redesign	redesign forEach: parent-child model with resource-key identity (#54)
56b0d7b4f0785a813c9d0b2cbcc6ff49fc5ffe86	complex	verb:implement	implement execution design: identity labels, watch-cache applied set, trigger-based walk (#53)
9c18aa343d4fdbb9a589878039834edcfe93d567	ambiguous	no-clear-direction	fix execution design: trigger terminology, hash precision, forEach identity and scope (#52)
d6d202bc2bfd7782a6dd4635921b467738e04e9a	ambiguous	no-clear-direction	simplify storage model: DNS-prefixed identity labels, in-memory hashes, drift timer (#51)
e205934bfbd2273fa70fff927057fb5168ec1617	complex	verb:redesign	redesign graph reconciliation: dirty propagation, field-path propagation hashing (#48)
7bc52ddbab144f39cd69416f65efeba04169550f	ambiguous	no-clear-direction	reconcile designs: prune safety, error classification, ordered prune (#49)
501ea75f01633faca619ec3f00edd5008b980863	ambiguous	no-clear-direction	fix test infrastructure: shutdown, logging, and test hygiene (#47)
49e99807ac2f7bc63ff742b0f63cd8e4013dcaa4	ambiguous	no-clear-direction	run tests against real kro binary instead of in-process controller (#46)
bbb3846b922092a8ca5dcd40a42cffb6a19283ee	ambiguous	no-clear-direction	use embedded CRD YAMLs in tests, raise default workers to 16 (#45)
482242642c59d67b89c31a6283319720e31a8e3c	ambiguous	no-clear-direction	Move experimental CRDs to experimental.kro.run API group (#44)
c06852a6ef0bf9422079957a4ecc525d19cf1a2e	ambiguous	no-clear-direction	fix envtest process leak in experimental TestMain (#43)
74d3099904c01649176fe89697cdff0525d533cc	ambiguous	no-clear-direction	batch watch registration to eliminate RWMutex starvation under concurrency (#42)
3039cce268c88ffb506a4bbf857ef98ceb62219d	simple	verb:consolidate	consolidate experimental/crds/ and experimental/deploy/ into experimental/deploy/ (#41)
5b0760c6a3dd902c04d8b4ec2fb0f1ed90b59633	ambiguous	no-clear-direction	fix WatchManager informer killing, enable concurrent reconciles, unskip starvation tests (#40)
1b0ce3535b4ef4324497df316f5b647aea041722	ambiguous	no-clear-direction	fix double-dispatch race in DAG coordinator, skip watch-starved tests (#39)
760af17945fcf88e7a892a51bd643d755177c3fd	ambiguous	no-clear-direction	finalizes: walk exclusion, teardown cleanup, cross-revision lookup, and tests (#38)
94a24fa5a77ce408a37ea6f050e599fe7a07595e	ambiguous	no-clear-direction	Move experimental APIs to experimental.kro.run, fix controller bugs (#37)
aa7bf220e76ce0da295d899f37786cfa06d145a5	ambiguous	no-clear-direction	quality: fix .ready() hash skip bug, eliminate time.Sleep from tests (#36)
74459027bba26a30fe154c4311cb39d047d9cf44	ambiguous	no-clear-direction	finalizes: fix deferral, applied set persistence, and CEL name validation (#35)
fe38b81bb864cf0cdc8e4e63ae0d268e184e83ee	complex	verb:implement	finalizes: implement finalization sequence for prune and teardown (#34)
4f94b127f2dca181046271bd51e034cc37a6b42f	ambiguous	no-clear-direction	ownership: block deletion when third-party SSA managers are present (#33)
a1c351e5620d241a39befa6a88cc2b489863b947	ambiguous	no-clear-direction	shape: existence-based Owns vs Contribute detection (#32)
c9af1f1333d5ad42ac71ce71afca51c051da3d15	simple	verb:flatten	flatten experimental/graph/ into experimental/ (#31)
19b4a414aa370a906a500ea0d2d0120f79a3e158	ambiguous	no-clear-direction	status: align Ready condition with design — conditions are the only status API (#29)
fb790605e743c09f66ff8ec0676238812379ebee	ambiguous	no-clear-direction	design: fix shape detection and applied set semantics (#28)
a6e68c22b47d1a6d828bf54a6ed2a0a2a695d3f2	ambiguous	no-clear-direction	design: derive Ready condition reasons from node plan states (#27)
00f4b3233b0d4b5000f969d58189d261b4a7255c	ambiguous	no-clear-direction	execution: continue walk on node failure, surface API error reasons in status (#23)
17fcc0277b85050f36c5bd40bd6046c24f5c8407	simple	prefix:simplicity	simplicity: reorganize controller package by responsibility (#22)
14e4cfb68334d8e9607fd953e84db31f2af4f8e9	complex	verb:add	quality: add naming consistency check to simplicity section (#26)
